Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
21,2143 cc,1,1,47000,5,299,1,3895000.000000001,2022,5,0
27,1598 cc,4,0,81413,5,1317,3,706000.0,2019,5,1
27,1598 cc,1,1,86000,5,1324,1,360000.0,2012,5,1
10,1582 cc,1,0,56000,5,1816,3,595000.0,2014,5,0
9,1199 cc,4,3,43026,7,996,1,791000.0,2021,5,0
19,1197 cc,4,0,92795,7,1595,1,394000.0,2015,5,1
21,2143 cc,1,0,79000,11,9,1,3390000.0,2017,5,0
19,1197 cc,4,1,58312,7,1595,1,575000.0,2018,5,1
0,2967 cc,4,1,90000,11,1270,1,4150000.0,2019,7,0
9,1198 cc,4,0,36180,7,282,3,549000.0,2018,5,1
30,1199 cc,4,0,53200,7,1205,1,553000.0,2017,5,1
19,1197 cc,4,1,16057,7,256,1,632000.0,2023,5,1
28,1199 cc,4,0,103771,7,1682,1,438000.0,2019,5,1
19,998 cc,0,3,72819,7,1870,1,614000.0,2022,5,1
10,998 cc,4,3,80245,7,1777,1,861000.0,2021,5,0
10,1197 cc,4,2,90404,7,824,1,370000.0,2019,5,1
18,1198 cc,1,1,31934,7,1004,1,310000.0,2018,6,1
19,1197 cc,4,0,94232,7,1595,1,377000.0,2015,5,1
9,1498 cc,1,0,78528,7,186,1,294000.0,2013,5,1
10,1591 cc,4,0,95452,7,527,1,819000.0,2018,5,0
24,1198 cc,4,0,69177,7,1118,1,317000.0,2017,5,1
29,1197 cc,4,1,18621,7,805,3,688000.0,2019,5,1
26,999 cc,4,0,14494,7,1711,1,534000.0,2021,7,1
19,1248 cc,1,0,56296,7,1573,3,442000.0,2014,5,1
10,1197 cc,4,0,84216,7,2109,1,467000.0,2017,5,1
14,998 cc,4,3,26925,7,1502,1,1048000.0,2022,5,1
27,999 cc,4,2,42007,7,1336,3,910000.0,2022,5,0
9,1497 cc,4,0,72828,7,442,1,920000.0,2019,5,0
26,999 cc,4,0,36467,7,1029,1,340000.0,2019,5,0
21,1950 cc,1,1,12000,11,724,1,6900000.0,2019,6,0
19,998 cc,4,1,80000,7,156,3,180000.0,2013,5,1
10,1197 cc,4,0,81977,7,2101,1,428000.0,2016,5,1
1,1995 cc,1,0,65000,11,1895,1,1850000.0,2018,5,0
28,1199 cc,4,1,35820,7,175,1,665000.0,2021,5,1
10,1197 cc,4,2,28835,7,846,3,465000.00000000006,2019,5,1
14,1497 cc,4,0,46000,11,1482,1,1550000.0,2022,5,0
19,1197 cc,4,1,73653,7,258,1,640000.0,2016,5,1
28,1199 cc,4,1,30000,7,1686,3,480000.0,2019,5,0
9,1199 cc,4,0,33189,7,203,1,575000.0,2019,5,1
8,1194 cc,4,0,40000,7,783,1,480000.0,2018,5,1
10,1086 cc,4,2,25196,7,1429,1,380000.0,2022,5,1
21,1796 cc,4,0,66000,11,296,3,2590000.0,2016,5,0
10,1197 cc,4,0,38035,7,2117,1,635000.0,2020,5,1
5,1198 cc,4,0,85967,7,798,1,209000.0,2016,5,1
19,1197 cc,4,0,87114,7,1576,3,349000.0,2014,5,1
19,1197 cc,4,1,65652,7,1598,1,487000.0,2016,5,1
9,1497 cc,4,0,54434,7,433,1,520000.0,2015,5,1
14,2199 cc,1,1,37000,11,333,1,3290000.0,2021,7,0
8,2198 cc,1,0,55000,11,683,1,2950000.0,2020,7,0
21,2143 cc,1,0,47000,11,5,3,2090000.0,2017,5,0
15,1999 cc,1,1,38000,11,580,1,2850000.0,2018,7,0
21,2143 cc,1,0,98000,11,0,1,3390000.0,2016,5,0
9,1199 cc,4,2,71539,7,201,1,560000.0,2019,5,1
12,2993 cc,1,0,47000,11,1953,1,1689999.9999999998,2014,5,0
10,1197 cc,4,0,64328,7,830,1,414000.0,2016,5,0
24,1198 cc,4,2,95575,7,1121,1,410000.0,2018,5,0
29,2755 cc,1,0,56000,11,965,1,1789999.9999999998,2019,8,0
28,1199 cc,4,0,38482,7,1686,1,488000.0,2019,5,0
10,1591 cc,4,3,66113,7,523,1,900000.0,2018,5,0
22,1998 cc,4,0,26000,11,561,1,3250000.0,2017,4,0
10,814 cc,4,0,18746,7,629,1,257000.0,2017,5,1
10,1086 cc,4,0,50836,7,1431,3,346000.0,2019,5,1
29,2755 cc,1,1,55000,11,766,1,3400000.0,2020,7,0
1,1998 cc,4,0,61000,11,63,3,3790000.0,2018,5,0
26,999 cc,4,0,47270,7,1018,3,307000.0,2018,5,0
10,1086 cc,4,1,20205,7,1429,1,357000.0,2021,5,1
19,998 cc,4,0,49000,7,1879,1,475000.0,2017,5,1
5,999 cc,4,0,60446,7,1341,3,270000.0,2019,5,0
28,1199 cc,4,1,30000,7,1668,1,500000.0,2019,5,0
9,1199 cc,4,0,25575,7,985,1,507000.0,2017,5,1
15,1997 cc,4,0,53000,11,570,3,2975000.0,2018,7,0
1,1998 cc,4,1,20000,11,68,3,4475000.0,2018,4,0
10,1997 cc,1,0,25000,11,1725,1,2950000.0,2023,5,0
28,1199 cc,4,2,53641,7,1161,1,602000.0,2020,5,1
0,1968 cc,1,0,60000,11,101,1,1950000.0,2018,5,0
29,2755 cc,1,0,20000,11,771,1,4275000.0,2023,7,0
26,999 cc,4,3,78719,7,1711,1,474000.0,2019,7,1
13,2998 cc,1,1,53000,11,812,1,3490000.0,2017,5,0
28,1199 cc,4,0,63565,7,1668,1,450000.0,2019,5,0
15,2179 cc,1,0,69000,11,1293,1,2290000.0,2015,5,0
10,1197 cc,4,2,54332,7,2104,3,336000.0,2014,5,1
26,999 cc,4,3,7197,7,1033,1,446000.0,2021,5,0
0,1968 cc,1,0,48000,11,1245,3,1890000.0,2017,5,1
9,1199 cc,4,2,22602,7,1862,3,579000.0,2018,5,1
15,2179 cc,1,0,72000,11,1294,1,1750000.0,2015,5,0
10,1086 cc,4,3,48926,7,1434,1,378000.0,2019,5,1
1,1995 cc,1,0,72000,11,1905,1,2690000.0,2018,5,0
1,1995 cc,1,0,39000,11,56,1,3150000.0,2019,5,0
1,2979 cc,4,0,35000,11,2042,4,4690000.0,2015,2,0
15,2179 cc,1,0,76000,11,574,3,1975000.0,2016,7,0
19,998 cc,4,1,52796,7,346,1,374000.0,2019,5,1
10,814 cc,4,1,55375,7,629,3,232000.0,2018,5,1
12,1999 cc,1,0,65000,11,736,3,3790000.0,2019,5,0
28,1199 cc,4,0,21568,7,169,1,635000.0,2022,5,1
10,1197 cc,4,0,27434,7,2117,1,600000.0,2019,5,1
10,1086 cc,4,3,33042,7,1429,1,378000.0,2021,5,1
26,999 cc,4,3,6760,7,1033,1,479000.0,2021,5,0
15,2993 cc,1,0,46000,11,1298,3,5750000.0,2016,5,0
10,1197 cc,4,0,72834,7,828,3,372000.0,2019,5,1
21,1332 cc,4,0,4800,11,1081,1,4475000.0,2024,5,0
9,1198 cc,4,0,73981,7,285,1,385000.0,2014,5,1
19,1197 cc,4,0,33157,7,1559,3,680000.0,2019,5,0
12,1999 cc,1,1,72000,11,1946,1,1750000.0,2017,5,0
18,1997 cc,4,0,9000,11,1655,1,1550000.0,2023,4,0
0,2967 cc,1,0,75000,11,1268,3,3490000.0,2016,7,0
28,1199 cc,4,2,28847,7,1681,1,550000.0,2021,5,1
1,1995 cc,1,0,39000,11,60,1,3390000.0,2018,5,0
24,1461 cc,1,0,77610,7,1637,1,470000.0,2015,5,1
9,1199 cc,4,0,51019,7,985,1,490000.00000000006,2017,5,1
9,1199 cc,4,1,50445,7,989,1,517000.0,2017,5,1
19,1197 cc,4,1,40000,11,260,1,575000.0,2019,5,0
19,1197 cc,4,0,14518,7,1604,1,775000.0,2023,5,1
18,1999 cc,4,0,26000,11,2007,1,1890000.0,2022,5,0
28,1199 cc,4,2,48003,7,170,1,637000.0,2021,5,1
19,998 cc,4,2,93596,7,348,1,350000.0,2015,5,0
21,2143 cc,1,0,84000,11,0,1,3250000.0,2018,5,0
10,1197 cc,4,0,33566,7,833,3,424000.0,2015,5,1
19,1197 cc,4,0,90406,7,1595,1,342000.0,2013,5,1
13,1368 cc,4,1,42000,11,476,1,1700000.0,2020,5,0
10,1591 cc,4,0,96000,11,531,1,625000.0,2016,5,1
10,1197 cc,4,3,85134,7,829,1,535000.0,2019,5,0
14,2199 cc,1,0,80000,11,333,3,2650000.0,2020,7,0
19,1462 cc,4,0,82159,7,376,1,740000.0,2018,5,0
19,998 cc,4,0,73645,7,359,1,404000.0,2015,5,0
10,1197 cc,4,3,82738,7,849,1,538000.0,2022,5,1
26,999 cc,4,3,19790,7,1024,1,530000.0,2023,5,0
8,1996 cc,1,0,75000,11,685,1,3050000.0,2020,7,0
28,1199 cc,4,0,27432,7,166,1,511000.00000000006,2020,5,1
0,1968 cc,1,1,35000,11,1256,1,2150000.0,2017,5,0
15,1999 cc,1,0,69000,11,576,3,1990000.0,2015,5,0
26,799 cc,4,2,50817,7,1038,1,341000.0,2020,5,1
1,2998 cc,4,1,77000,11,1923,1,5950000.0,2021,5,0
21,2925 cc,1,0,55000,11,1360,1,4290000.0,2017,5,0
14,2199 cc,1,0,58000,11,333,1,2425000.0,2020,7,0
15,1999 cc,1,0,33000,11,1284,1,5700000.0,2021,5,0
19,1197 cc,4,0,34173,7,1598,1,529000.0,2016,5,1
1,1998 cc,4,1,30000,7,27,1,4100000.0,2020,5,0
21,1991 cc,4,0,58000,11,606,1,1890000.0,2014,5,0
1,1997 cc,4,0,54000,11,61,1,2490000.0,2016,5,0
5,799 cc,4,0,60355,7,1345,1,172000.0,2016,5,1
21,2925 cc,1,0,60000,11,1360,1,3890000.0,2016,5,0
8,1194 cc,4,0,77663,7,784,3,499000.0,2018,5,1
26,999 cc,4,3,17555,7,1711,1,497000.0,2020,7,1
5,799 cc,4,1,15844,7,1340,1,216000.0,2019,5,1
26,999 cc,4,0,34872,7,1028,3,338000.0,2020,5,1
10,1086 cc,4,1,49603,7,1432,1,469000.00000000006,2019,5,0
28,1199 cc,4,0,29978,7,167,1,535000.0,2021,5,1
10,1197 cc,4,3,41781,7,2105,1,553000.0,2019,5,1
15,1999 cc,1,0,68000,11,576,3,1990000.0,2015,5,0
1,2993 cc,1,0,98000,11,1917,1,2790000.0,2015,5,0
0,1968 cc,1,0,47000,11,1245,3,1890000.0,2017,5,1
10,1197 cc,4,1,68011,7,822,1,315000.0,2014,5,1
28,1199 cc,4,2,14244,7,1673,1,547000.0,2023,5,1
26,799 cc,4,2,63479,7,1039,1,267000.0,2016,5,1
19,1197 cc,4,0,111151,7,253,1,431000.0,2016,5,1
10,1591 cc,4,1,55000,11,523,3,1275000.0,2020,5,0
21,2143 cc,1,0,78000,11,9,1,3390000.0,2017,5,0
19,998 cc,4,2,73928,7,348,1,397000.0,2017,5,0
1,2993 cc,1,0,40000,11,73,3,3890000.0,2016,5,0
19,998 cc,4,0,90889,7,1879,1,385000.0,2016,5,1
8,999 cc,4,1,75658,7,646,1,436000.00000000006,2014,5,1
21,1991 cc,4,0,35000,11,463,3,2390000.0,2018,5,0
5,1198 cc,4,0,18510,7,798,1,373000.0,2019,5,1
10,998 cc,4,0,72011,7,625,3,222000.00000000003,2015,5,1
1,1995 cc,1,0,85000,11,1913,3,3650000.0,2019,5,0
21,5461 cc,4,0,70000,11,1362,1,3550000.0,2014,5,0
26,999 cc,4,3,52578,7,1029,1,369000.0,2019,5,0
0,1984 cc,4,0,60000,11,1261,3,3790000.0,2018,5,0
0,2967 cc,1,0,69000,11,1264,3,1390000.0,2013,7,0
21,1950 cc,4,0,25000,11,1228,3,3390000.0,2019,5,0
15,1999 cc,4,0,70000,11,575,3,3490000.0,2017,5,0
10,1086 cc,4,1,57514,7,2063,1,275000.0,2014,5,1
19,1197 cc,4,0,73399,7,1351,1,374000.0,2015,5,1
10,1086 cc,4,3,25577,7,1431,1,376000.0,2019,5,1
21,1991 cc,4,1,50000,11,454,3,2485000.0,2019,5,0
9,1497 cc,4,0,46356,7,398,1,585000.0,2014,5,1
12,1997 cc,4,1,18000,11,1948,1,3500000.0,2018,5,0
14,1493 cc,1,1,28000,11,1467,1,1700000.0,2021,5,0
10,1197 cc,0,0,20303,7,238,1,755000.0,2023,5,1
19,1197 cc,4,0,74181,7,1589,1,460000.0,2020,5,1
21,1991 cc,4,1,50000,11,7,1,2250000.0,2017,5,0
5,999 cc,4,0,45434,7,1337,1,178000.0,2017,5,1
10,1197 cc,4,0,64261,7,2101,1,433000.0,2016,5,1
15,2179 cc,1,0,71000,11,1293,1,2290000.0,2015,5,0
21,4663 cc,4,1,40000,11,1111,1,8975000.0,2018,4,0
9,1199 cc,4,2,38372,7,988,1,514000.0,2018,5,1
10,1197 cc,4,0,18966,7,235,1,610000.0,2021,5,1
1,1995 cc,1,0,34000,11,1905,3,3690000.0,2018,5,0
30,1598 cc,4,0,61388,7,1740,1,363000.0,2014,5,1
19,1197 cc,4,3,68357,7,247,1,621000.0,2017,5,1
14,1497 cc,4,0,45968,7,1481,1,1122000.0,2020,5,1
19,796 cc,4,0,76654,7,142,3,250000.0,2019,5,1
26,1461 cc,1,0,58138,7,593,1,669000.0,2017,5,1
14,1482 cc,4,0,17000,11,1469,1,2050000.0,2023,5,0
10,1197 cc,4,0,74903,7,2109,3,390000.0,2014,5,1
15,1999 cc,1,1,83000,11,577,1,2975000.0,2020,7,0
0,1968 cc,1,0,54000,11,111,3,1490000.0,2015,5,0
19,796 cc,4,2,78259,7,142,3,214000.0,2015,5,1
10,1197 cc,4,0,29977,7,829,1,454000.0,2017,5,0
28,1497 cc,1,3,38970,7,170,1,607000.0,2020,5,1
5,799 cc,4,0,85589,7,1340,3,190000.0,2019,5,1
22,1998 cc,4,1,22000,11,464,3,2625000.0,2017,5,0
19,998 cc,4,3,38088,7,364,3,475000.0,2021,5,1
28,1198 cc,4,0,29473,7,1143,1,581000.0,2019,5,1
19,796 cc,4,3,72186,7,142,1,273000.0,2021,5,1
5,1198 cc,4,2,57975,7,794,1,225000.0,2016,7,1
9,1497 cc,4,1,87574,7,440,1,663000.0,2018,5,0
19,796 cc,4,0,63891,7,142,1,191000.0,2013,5,1
21,5461 cc,4,0,81000,11,1363,1,4290000.0,2014,5,0
1,1995 cc,1,0,70000,11,56,3,2621000.0,2018,5,0
21,2143 cc,1,0,65000,11,301,1,1625000.0,2016,5,0
26,999 cc,4,0,32323,7,1031,1,457000.0,2022,5,0
10,1086 cc,4,0,30562,7,1427,1,398000.0,2019,5,1
9,1497 cc,4,1,90140,7,434,1,593000.0,2016,5,1
28,1199 cc,4,0,95003,7,1665,1,391000.0,2018,5,1
10,1197 cc,4,0,71466,7,2086,1,473000.00000000006,2015,5,1
1,1995 cc,1,0,66000,11,1895,3,2290000.0,2018,5,0
12,1999 cc,4,0,22000,11,1955,1,4190000.0,2016,5,0
9,1199 cc,4,0,65740,7,992,1,680000.0,2017,5,0
10,814 cc,4,3,57919,7,629,1,267000.0,2018,5,1
26,999 cc,4,0,61973,7,1711,3,417000.0,2019,7,1
28,1199 cc,4,0,24710,7,165,1,486000.00000000006,2021,5,1
9,1198 cc,4,0,90450,7,285,3,253000.0,2013,5,1
19,796 cc,4,0,65512,7,142,3,199000.0,2015,5,1
29,2755 cc,1,0,13000,11,771,1,4525000.0,2023,7,0
19,1197 cc,4,0,93754,7,1595,1,497000.0,2019,5,1
13,1998 cc,4,0,15000,11,1894,1,5450000.0,2022,5,0
26,999 cc,4,3,40435,7,1022,1,267000.0,2017,5,1
28,1198 cc,4,0,79723,7,1145,1,545000.0,2018,5,1
5,999 cc,4,0,28474,7,1337,1,221000.0,2017,5,1
29,2494 cc,4,1,45000,11,314,1,2175000.0,2017,5,0
10,1197 cc,4,0,89753,7,2109,1,487000.0,2019,5,1
10,1197 cc,4,0,10208,7,848,1,605000.0,2023,5,1
19,1197 cc,4,0,81146,7,253,1,535000.0,2017,5,1
10,1086 cc,4,0,100115,7,1435,1,399000.0,2019,5,0
19,1197 cc,4,1,93000,8,1576,1,540000.0,2013,5,1
19,1298 cc,4,1,140000,8,1605,4,300000.0,2007,5,1
17,1598 cc,2,0,25713,3,2043,1,1890000.0,2023,5,0
30,1598 cc,1,1,127756,8,1756,3,250000.0,2011,5,1
9,1198 cc,4,1,100000,8,209,1,500000.0,2017,5,1
19,1196 cc,4,1,58000,8,661,1,400000.0,2020,5,1
28,1956 cc,1,1,20000,8,856,1,2600000.0,2023,7,1
14,1493 cc,1,1,80000,8,1496,1,1240000.0,2021,5,0
18,1461 cc,1,1,183000,8,1781,1,190000.0,2013,5,1
26,999 cc,4,1,12000,8,1049,1,800000.0,2022,5,1
19,998 cc,4,1,76000,8,1883,3,335000.0,2017,5,1
19,796 cc,4,1,54000,8,142,4,280000.0,2017,5,1
19,993 cc,4,1,38000,8,2047,1,280000.0,2002,5,1
9,1199 cc,4,1,50000,8,205,1,650000.0,2020,5,0
28,1956 cc,1,1,60000,8,859,1,1250000.0,2020,5,1
10,1396 cc,1,1,54000,8,674,4,550000.0,2018,5,1
19,1197 cc,4,1,74000,8,1595,1,730000.0,2020,5,1
5,1198 cc,4,1,145000,8,793,3,290000.0,2015,7,1
13,1956 cc,1,1,96000,8,470,3,1270000.0,2019,5,1
19,1248 cc,1,1,150000,8,1848,1,685000.0,2016,5,1
28,1248 cc,1,0,147258,8,278,3,320000.0,2017,5,1
8,1498 cc,1,1,100000,8,784,1,575000.0,2019,5,1
27,1498 cc,1,1,1010000,8,1323,1,1000000.0,2019,5,1
28,1199 cc,4,2,103000,8,1677,1,500000.0,2020,5,1
0,2994 cc,4,1,1900,4,1389,1,7500000.0,2015,5,0
26,999 cc,4,1,40000,8,1711,1,650000.0,2020,7,1
17,1451 cc,4,1,52000,8,882,1,1900000.0,2020,6,0
26,1461 cc,1,1,165000,8,1445,3,300000.0,2013,5,1
8,1399 cc,1,1,120000,8,753,2,160000.0,2010,5,1
24,1461 cc,1,1,198000,8,1634,2,250000.0,2014,5,1
19,796 cc,4,1,53000,8,142,4,280000.0,2017,5,1
10,814 cc,4,2,84788,8,629,4,200000.0,2015,5,1
26,999 cc,4,1,90000,8,1032,4,325000.0,2018,5,0
19,1197 cc,4,1,4000,8,1595,1,700000.0,2023,5,1
9,1199 cc,4,1,40000,8,988,1,600000.0,2018,5,1
18,2523 cc,1,1,126000,8,275,4,400000.0,2012,7,1
0,2995 cc,4,1,5000,4,1273,1,8690000.0,2017,7,0
9,1198 cc,4,1,98000,8,209,1,500000.0,2017,5,1
1,1299 cc,2,1,17300,4,2121,1,8590000.0,2022,5,0
8,1299 cc,4,1,100000,8,919,3,100000.0,2008,5,1
18,1497 cc,1,1,24000,8,1106,1,1500000.0,2024,7,1
3,1248 cc,1,1,77000,8,687,1,600000.0,2015,8,1
26,799 cc,4,1,33000,8,1038,1,200000.0,2020,5,1
28,1948 cc,1,2,152847,8,1520,4,280000.0,2011,10,1
9,1198 cc,4,1,80000,8,286,3,300000.0,2013,5,0
19,1197 cc,4,1,3000,8,1595,1,700000.0,2023,5,1
19,1196 cc,4,0,25841,8,659,1,500000.0,2020,5,1
30,1498 cc,1,1,59000,8,1748,1,1000000.0,2017,5,0
10,1396 cc,1,1,223000,8,2080,1,400000.0,2017,5,1
26,1461 cc,1,1,150000,8,1445,1,300000.0,2013,5,1
10,1197 cc,4,1,3000,8,848,1,698000.0,2024,5,1
8,1399 cc,1,1,129597,8,751,4,125000.0,2011,5,1
10,1197 cc,4,1,52000,8,2066,4,600000.0,2018,5,1
3,1399 cc,4,1,150000,8,686,3,325000.0,2013,7,1
26,999 cc,4,1,24000,8,1713,3,544000.0,2020,7,1
26,999 cc,4,1,18000,8,1713,1,698000.0,2021,7,1
10,1197 cc,4,1,120000,8,2058,4,235000.0,2011,5,1
28,1199 cc,4,1,70000,8,1689,3,340000.0,2017,5,1
19,1373 cc,4,1,80000,8,391,1,525000.0,2014,5,1
19,1248 cc,1,1,100000,8,1849,3,875000.0,2019,5,0
24,1198 cc,4,1,150000,8,1118,3,250000.0,2016,5,1
9,1198 cc,4,1,160000,8,197,3,350000.0,2013,5,1
18,2179 cc,1,1,250000,8,1999,3,500000.0,2013,7,1
28,1405 cc,1,2,182547,8,929,4,150000.0,2010,5,1
30,1498 cc,1,1,98000,8,1747,3,700000.0,2016,5,1
10,1186 cc,1,1,52000,8,819,1,350000.0,2018,5,1
28,1199 cc,4,1,10000,8,1235,1,715000.0,2024,5,0
26,999 cc,4,1,42000,8,1713,3,515000.00000000006,2019,7,1
19,1197 cc,4,1,2000,8,1576,1,830000.0000000001,2024,5,1
19,1197 cc,4,1,62000,8,1595,4,450000.0,2015,5,1
10,1582 cc,1,2,130913,8,1787,1,600000.0,2016,5,1
19,796 cc,4,1,91000,8,80,1,600000.0,2003,4,1
19,796 cc,4,1,91000,8,80,1,600000.0,2003,4,1
10,1396 cc,1,0,99000,6,2071,1,285000.0,2012,5,1
29,2494 cc,1,0,125000,6,938,1,790000.0,2015,8,1
10,1186 cc,1,1,50000,6,820,1,380000.0,2018,5,1
18,1497 cc,1,0,50000,6,1970,1,780000.0,2019,5,1
5,999 cc,4,0,54900,6,1338,1,270000.0,2018,5,1
18,1198 cc,4,1,30000,6,1008,1,400000.0,2018,6,1
9,1199 cc,4,1,20000,6,182,1,749000.0,2023,5,1
28,2179 cc,1,0,89000,6,1409,3,725000.0,2017,7,1
26,999 cc,4,1,67000,6,1022,1,275000.0,2017,5,1
8,1399 cc,1,0,72000,6,750,3,240000.0,2015,5,1
10,1493 cc,1,0,53000,6,541,3,1650000.0,2023,5,1
10,1197 cc,4,1,30000,6,853,1,360000.0,2015,5,1
9,1199 cc,4,1,56000,6,189,3,521000.0,2019,5,1
10,1591 cc,4,0,68000,6,1826,3,950000.0,2019,5,0
19,1373 cc,4,0,74000,6,391,1,490000.00000000006,2016,5,1
29,1364 cc,1,0,98115,6,713,1,440000.00000000006,2014,5,1
18,2179 cc,1,0,95000,6,1987,3,875000.0,2018,7,1
19,1197 cc,4,3,67938,6,247,1,585000.0,2019,5,1
10,1197 cc,4,1,80456,6,832,1,425000.0,2015,5,1
31,1969 cc,1,0,112000,6,1393,1,1535000.0,2016,5,0
9,1199 cc,4,0,58000,6,989,1,525000.0,2019,5,1
28,2179 cc,1,0,40000,6,899,1,925000.0,2019,7,1
29,2982 cc,1,0,113000,6,775,3,1650000.0,2015,7,1
30,999 cc,4,0,22000,6,1752,1,890000.0,2022,5,1
10,1197 cc,4,0,54000,6,2073,1,310000.0,2011,5,1
10,1197 cc,4,0,26000,6,848,1,525000.0,2020,5,1
30,1498 cc,1,0,91200,6,1209,3,375000.0,2014,5,1
9,1498 cc,1,0,83000,6,419,1,495000.0,2015,5,1
31,1969 cc,1,0,22000,6,1398,4,3500000.0,2019,5,0
1,2993 cc,1,0,80000,6,1917,1,2250000.0,2014,5,0
19,1462 cc,4,0,55000,6,393,1,650000.0,2018,5,1
10,1591 cc,4,0,62000,6,532,1,925000.0,2019,5,1
29,1496 cc,4,0,72000,6,722,3,290000.0,2011,5,1
19,998 cc,4,0,67000,6,354,1,465000.00000000006,2020,5,0
19,796 cc,4,1,132000,6,141,2,110000.0,2010,5,1
19,998 cc,4,0,70123,6,1879,1,451000.0,2019,5,1
28,1956 cc,1,0,23000,6,864,1,1680000.0,2023,5,1
30,1199 cc,4,0,57629,6,1204,1,435000.0,2017,5,1
10,1197 cc,4,1,10000,6,851,1,650000.0,2023,5,1
27,1798 cc,4,0,61000,6,1183,1,1600000.0,2019,5,0
21,5461 cc,4,0,52000,11,787,3,14000000.0,2017,5,0
9,1497 cc,4,0,67608,6,435,1,520000.0,2015,5,1
9,1497 cc,4,1,70000,6,407,1,250000.0,2012,5,1
31,1969 cc,1,0,70000,6,1735,1,3600000.0,2019,5,0
24,1198 cc,4,1,120000,6,1124,1,125000.0,2014,5,0
27,1498 cc,1,2,91050,6,1324,1,775000.0,2018,5,1
10,1396 cc,1,0,95000,6,521,1,850000.0,2017,5,1
8,1196 cc,4,0,78000,6,757,1,375000.0,2017,5,1
13,1956 cc,1,1,90000,6,469,1,800000.0,2017,5,1
10,1582 cc,1,1,65000,6,1810,1,869999.9999999999,2018,5,1
10,1582 cc,1,0,88000,6,1788,1,611000.0,2017,5,1
21,1991 cc,4,0,22000,11,7,1,2750000.0,2019,5,0
9,1198 cc,4,0,48000,6,209,1,545000.0,2020,5,1
19,1248 cc,1,0,82000,6,388,3,550000.0,2015,5,1
0,1968 cc,1,0,64000,6,1248,1,2500000.0,2018,5,0
28,1199 cc,4,0,1800,6,1160,1,940000.0,2024,5,1
29,2494 cc,1,1,105000,6,952,1,551000.0,2012,7,1
28,1199 cc,4,0,31000,6,1686,1,495000.0,2019,5,0
9,1199 cc,4,1,60000,6,1862,1,500000.0,2017,5,1
27,1968 cc,1,0,98000,6,1077,1,390000.0,2012,5,1
26,1461 cc,1,0,100000,6,591,3,325000.0,2014,5,1
5,1198 cc,4,1,150000,6,799,1,160000.0,2017,5,1
10,1396 cc,1,0,136000,6,512,1,785000.0,2017,5,1
27,1498 cc,1,0,64000,6,1324,1,1000000.0,2020,5,1
17,1451 cc,4,0,43254,6,882,1,1425000.0,2020,6,0
30,1498 cc,1,0,86000,6,1209,3,600000.0,2018,5,1
19,796 cc,4,1,60000,6,150,3,265000.0,2017,5,1
9,1497 cc,4,0,124000,6,401,0,200000.0,2010,5,1
27,1798 cc,4,0,88000,6,1541,3,1725000.0,2017,5,1
18,2179 cc,1,0,105000,6,1450,3,979000.0,2017,7,1
9,1199 cc,4,3,72680,6,184,1,485000.0,2019,5,1
24,1198 cc,4,1,80000,6,1124,3,170000.0,2015,5,0
31,1969 cc,1,0,70000,6,1735,1,3511000.0,2019,5,0
8,3198 cc,1,0,89000,6,684,4,1451000.0,2016,7,0
19,1197 cc,4,0,75895,6,1347,1,275000.0,2012,5,1
3,936 cc,1,1,120000,6,262,3,200000.0,2013,5,1
10,1493 cc,1,0,84000,6,1815,3,1151000.0,2021,5,1
19,998 cc,4,0,49123,6,1383,1,385000.0,2020,5,1
28,1248 cc,1,1,85000,6,922,1,111000.0,2010,5,1
17,1956 cc,1,0,85252,6,879,1,1490000.0,2021,7,1
10,1197 cc,4,1,71207,6,848,1,490000.00000000006,2021,5,1
0,1968 cc,1,0,54000,6,91,3,1300000.0,2013,5,0
19,1197 cc,4,0,72000,6,256,1,655000.0,2021,5,1
28,1199 cc,4,0,47333,6,1173,1,775000.0,2021,5,1
18,1497 cc,1,1,80000,6,1970,1,800000.0,2019,5,1
28,1396 cc,1,1,120000,6,928,1,140000.0,2012,5,1
10,1197 cc,4,0,40000,6,2117,1,615000.0,2020,5,1
10,1591 cc,4,1,70000,6,1827,3,700000.0,2019,5,0
21,4663 cc,4,0,27001,11,1363,1,8700000.0,2016,5,0
19,998 cc,4,1,100000,6,360,1,300000.0,2016,5,0
29,2982 cc,1,0,135000,6,774,1,1475000.0,2015,7,0
19,1197 cc,4,2,24000,6,1595,1,705000.0,2023,5,1
19,1248 cc,1,1,70000,6,1592,1,280000.0,2012,5,1
21,2996 cc,4,0,20000,11,789,1,8400000.0,2023,5,0
9,1498 cc,1,0,80000,6,420,1,500000.0,2015,5,1
10,1197 cc,4,1,20000,6,731,1,750000.0,2023,5,1
19,1248 cc,1,0,62083,6,1841,3,700000.0,2018,5,1
9,1497 cc,4,0,74100,6,434,3,650000.0,2017,5,1
7,2569 cc,1,2,28000,6,1707,3,1350000.0,2007,13,1
0,1968 cc,1,1,100000,6,94,3,1050000.0,2013,5,0
21,1991 cc,4,0,10001,11,307,1,7800000.0,2021,4,0
29,2755 cc,1,0,76100,6,768,1,3511000.0,2021,7,1
19,1248 cc,1,1,80000,6,1846,1,621000.0,2017,5,1
10,1396 cc,1,0,69000,6,517,1,890000.0,2019,5,1
