city,model,price,insurance,fuel_type,seats,kms_driven,transmission,year_of_manufacture,engine,power,mileage,ownership
Chennai,7 Series 730Ld,2700000.0,Comprehensive,Diesel,5,38000,Automatic,2015.0,2993,258.0,19.12,First Owner
Chennai,Yaris J,800000.0,Expired,Petrol,5,10000,Manual,2021.0,1496,105.94,17.1,First Owner
Chennai,Grand i10 Magna,375000.0,Expired,Petrol,5,90000,Manual,2014.0,1197,82.0,18.9,Second Owner
Chennai,Swift VXI,585000.0,Comprehensive,Petrol,5,34500,Manual,2019.0,1197,81.8,21.21,First Owner
Chennai,Innova Crysta 2.4 ZX MT BSIV,2100000.0,Comprehensive,Diesel,7,97000,Manual,2019.0,2393,147.8,19.12,Second Owner
Chennai,Swift Dzire ZXI Plus AT BSVI,830000.0000000001,Expired,Petrol,5,70000,Automatic,2021.0,1197,88.5,22.61,First Owner
Coimbatore,3 Series 320d Luxury Line,1590000.0,Comprehensive,Diesel,5,76318,Automatic,2015.0,1197,81.8,19.12,Second Owner
Chennai,Verna SX IVT,1150000.0,Expired,Petrol,5,40000,Automatic,2022.0,1497,113.18,18.45,First Owner
Chennai,Verna 1.6 SX VTVT,450000.0,Expired,Petrol,5,51000,Manual,2014.0,1591,121.3,17.01,Third Owner
Chennai,Tiago XZ Plus,483000.0,Third Party,Petrol,5,29639,Manual,2019.0,1199,83.83,23.84,First Owner
Gurgaon,Q8 e-tron 55 Quattro,9500000.0,Expired,Electric,5,2400,Automatic,2023.0,1197,402.3,19.12,First Owner
Chennai,Micra XV CVT,424000.0,Third Party,Petrol,5,71076,Automatic,2017.0,1198,75.94,19.15,Second Owner
Chennai,City i DTEC SV,560000.0,Comprehensive,Diesel,5,89400,Manual,2015.0,1498,98.6,26.0,First Owner
Chennai,Swift VXI,620000.0,Comprehensive,Petrol,5,17000,Manual,2019.0,1197,81.8,21.21,First Owner
Chennai,i20 Active 1.2 S,479000.0,Comprehensive,Petrol,5,80095,Manual,2016.0,1197,81.86,17.19,First Owner
Chennai,Santro Sportz AMT BSIV,434999.99999999994,Comprehensive,Petrol,5,31734,Automatic,2019.0,1086,68.0,20.3,Second Owner
Chennai,Amaze S Petrol,660000.0,Expired,Petrol,5,43607,Manual,2020.0,1199,88.76,18.6,First Owner
Chennai,Verna S Plus,999000.0,Comprehensive,Petrol,5,11000,Manual,2022.0,1497,113.18,17.7,First Owner
Chennai,Grand i10 Nios Sportz,690000.0,Comprehensive,Petrol,5,5000,Manual,2021.0,1197,81.86,20.7,First Owner
Chennai,Seltos HTK Plus iMT,1300000.0,Expired,Petrol,5,20000,Manual,2023.0,1497,113.43,16.8,First Owner
Chennai,Amaze VX i-VTEC,450000.0,Expired,Petrol,5,30000,Manual,2016.0,1198,86.7,17.8,First Owner
Chennai,Ertiga VXI,900000.0,Expired,Petrol,7,30000,Manual,2021.0,1462,103.26,19.01,Second Owner
Chennai,Venue SX Turbo BSIV,715000.0,Comprehensive,Petrol,5,54863,Manual,2020.0,998,118.35,18.27,Second Owner
Chennai,F-Pace Prestige 2.0 AWD,5500000.0,Comprehensive,Diesel,5,17000,Automatic,2020.0,1999,177.0,16.38,First Owner
Chennai,Santro GLS I - Euro I,260000.0,Comprehensive,Petrol,5,96386,Manual,2014.0,1086,81.8,19.12,First Owner
Chennai,Jazz S,480000.0,Comprehensive,Petrol,5,46985,Manual,2015.0,1198,81.8,16.0,First Owner
Chennai,Ecosport Signature Edition Diesel BSIV,675000.0,Expired,Diesel,5,120000,Manual,2019.0,1498,98.96,23.0,Second Owner
Chennai,RediGO T Option,295000.0,Comprehensive,Petrol,5,41259,Manual,2018.0,799,53.64,22.7,First Owner
Chennai,Triber RXZ,618000.0,Comprehensive,Petrol,7,33773,Manual,2021.0,999,71.01,20.0,First Owner
Chennai,Ecosport 1.5 TDCi Titanium BSIV,580000.0,Comprehensive,Diesel,5,63319,Manual,2017.0,1498,98.59,22.77,Second Owner
Chennai,Seltos HTX G,1350000.0,Comprehensive,Petrol,5,20000,Manual,2021.0,1497,113.43,16.8,First Owner
Chennai,5 Series 530d M Sport,5400000.0,Comprehensive,Diesel,5,41000,Automatic,2020.0,2993,261.49,19.12,First Owner
Chennai,Hector Sharp Diesel MT,1600000.0,Comprehensive,Diesel,5,90000,Manual,2021.0,1956,167.68,13.0,First Owner
Chennai,Seltos GTX Plus DCT,1069000.0,Expired,Petrol,5,46956,Automatic,2019.0,1353,138.08,16.5,First Owner
Chennai,City i-VTEC VX,800000.0,Expired,Petrol,5,40000,Manual,2017.0,1497,117.6,17.4,First Owner
Chennai,XUV500 W8 FWD,735000.0,Expired,Diesel,7,114256,Manual,2013.0,2179,140.0,15.1,Second Owner
Chennai,XC 90 D5 Momentum,4150000.0,Comprehensive,Diesel,7,47000,Automatic,2017.0,1969,235.0,17.2,Second Owner
Chennai,Swift Dzire VDI,450000.0,Expired,Diesel,5,70000,Manual,2013.0,1248,74.0,23.4,First Owner
Chennai,Ciaz 1.4 AT Alpha,715000.0,Comprehensive,Petrol,5,43000,Automatic,2018.0,1373,91.1,19.12,Second Owner
Chennai,Celerio VXI AMT BSIV,459999.99999999994,Comprehensive,Petrol,5,39382,Automatic,2018.0,998,67.04,23.1,First Owner
Chennai,Ignis Zeta BSVI,545000.0,Comprehensive,Petrol,5,52000,Manual,2022.0,1197,81.8,20.89,First Owner
Chennai,S-Presso VXi Plus BSVI,475000.0,Comprehensive,Petrol,5,30000,Manual,2022.0,998,65.71,24.76,First Owner
Chennai,City V MT,919999.9999999999,Comprehensive,Petrol,5,42972,Manual,2020.0,1498,119.35,18.6,First Owner
Chennai,A4 Premium Plus,2450000.0,Expired,Petrol,5,60000,Automatic,2021.0,1998,187.74,19.12,First Owner
Chennai,Baleno 1.2 CVT Zeta,528000.0,Comprehensive,Petrol,5,85876,Automatic,2017.0,1197,83.1,21.4,First Owner
Gurgaon,S5 Sportback 3.0L TFSI Quattro BSVI,7500000.0,Expired,Petrol,5,1900,Automatic,2023.0,2994,348.66,19.12,First Owner
Chennai,E-Class AMG E63 S,1700000.0,Comprehensive,Petrol,5,88000,Automatic,2015.0,3982,603.46,19.12,First Owner
Chennai,Creta 1.6 VTVT Base,525000.0,Expired,Petrol,5,90000,Manual,2016.0,1591,121.3,15.29,Second Owner
Gurgaon,GLC 220d 4MATIC Style,2850000.0,Expired,Diesel,5,39000,Automatic,2018.0,2143,170.0,19.12,Second Owner
Chennai,Triber RXZ BSVI,535000.0,Comprehensive,Petrol,7,37000,Manual,2021.0,999,71.01,20.0,First Owner
Chennai,i20 Magna 1.2,380000.0,Expired,Petrol,5,80000,Manual,2014.0,1197,81.83,18.6,First Owner
Chennai,AMG GLA 35 4MATIC,5200000.0,Comprehensive,Petrol,5,10000,Automatic,2022.0,1991,301.73,19.12,First Owner
Chennai,Urban cruiser Premium,925000.0,Comprehensive,Petrol,5,48037,Manual,2022.0,1462,103.26,17.03,First Owner
Chennai,Seltos HTK Diesel,1000000.0,Expired,Diesel,5,60000,Manual,2019.0,1493,113.43,20.8,First Owner
Chennai,Creta 1.6 VTVT E,730000.0,Comprehensive,Petrol,5,55969,Manual,2018.0,1591,121.3,15.29,Second Owner
Chennai,5 Series 530d M Sport,4500000.0,Comprehensive,Diesel,5,45000,Automatic,2019.0,2993,261.49,19.12,Second Owner
Chennai,Swift VXI AMT BSVI,740000.0,Expired,Petrol,5,40000,Automatic,2022.0,1197,88.5,22.56,First Owner
Chennai,Baleno 1.2 Delta,540000.0,Expired,Petrol,5,60000,Manual,2016.0,1197,83.1,21.4,Second Owner
Chennai,5 Series 520d Luxury Line,3950000.0,Comprehensive,Diesel,5,30000,Automatic,2017.0,1995,190.0,19.12,First Owner
Chennai,i20 Sportz IVT,940000.0,Expired,Petrol,5,10000,Automatic,2024.0,1197,87.0,20.0,First Owner
Chennai,Xcent 1.2 VTVT S,455999.99999999994,Comprehensive,Petrol,5,94881,Manual,2019.0,1197,81.86,20.14,First Owner
Chennai,Creta SX Diesel AT BSVI,1550000.0,Comprehensive,Diesel,5,70000,Automatic,2021.0,1493,113.42,18.5,First Owner
Chennai,Creta 1.6 SX Automatic,869999.9999999999,Comprehensive,Petrol,5,42000,Automatic,2016.0,1591,121.3,14.8,First Owner
Chennai,Celerio ZXI,430000.0,Comprehensive,Petrol,5,39273,Manual,2016.0,998,67.04,23.1,First Owner
Chennai,GLA 220d 4M BSVI,5500000.0,Comprehensive,Diesel,5,5000,Automatic,2023.0,1950,187.74,19.12,First Owner
Chennai,Magnite Turbo XV BSVI,640000.0,Expired,Petrol,5,30478,Manual,2021.0,999,98.63,20.0,First Owner
Chennai,City i-VTEC CVT V,678000.0,Comprehensive,Petrol,5,72686,Automatic,2018.0,1497,117.6,18.0,First Owner
Chennai,Seltos Anniversary Edition IVT,1689999.9999999998,Expired,Petrol,5,50000,Automatic,2020.0,1497,113.4,16.8,First Owner
Chennai,Nexon 1.2 Revotron XZ Plus,685000.0,Comprehensive,Petrol,5,43000,Manual,2019.0,1198,108.5,17.0,First Owner
Chennai,Venue SX Opt Turbo,825000.0,Expired,Petrol,5,40000,Manual,2021.0,998,118.35,18.27,First Owner
Chennai,Figo Diesel EXI,160000.0,Expired,Diesel,5,100000,Manual,2011.0,1399,68.0,20.0,Second Owner
Chennai,Baleno 1.2 CVT Alpha,691000.0,Expired,Petrol,5,17822,Automatic,2019.0,1197,83.1,21.4,First Owner
Chennai,City i VTEC V,505000.0,Comprehensive,Petrol,5,92096,Manual,2015.0,1497,117.3,17.4,First Owner
Chennai,Jazz 1.2 SV i VTEC,520000.0,Comprehensive,Petrol,5,93449,Manual,2016.0,1199,88.7,18.7,First Owner
Chennai,Vitara Brezza ZDi AMT,850000.0,Comprehensive,Diesel,5,90000,Automatic,2019.0,1248,88.5,24.3,First Owner
Chennai,Swift Dzire AMT ZXI,584000.0,Comprehensive,Petrol,5,47618,Automatic,2018.0,1197,81.8,21.21,First Owner
Chennai,Ignis Sigma BSVI,513999.99999999994,Comprehensive,Petrol,5,33821,Manual,2022.0,1197,81.8,20.89,First Owner
Chennai,Jazz 1.2 V AT i VTEC,650000.0,Comprehensive,Petrol,5,40000,Automatic,2016.0,1199,88.7,19.0,First Owner
Chennai,Fortuner 2.8 2WD MT,2950000.0,Comprehensive,Diesel,7,133000,Manual,2020.0,2755,174.5,14.24,Second Owner
Chennai,Elantra 2.0 SX Option AT,1175000.0,Comprehensive,Petrol,5,39000,Automatic,2019.0,1999,149.92,14.62,First Owner
Chennai,Santro Magna AMT BSIV,430999.99999999994,Comprehensive,Petrol,5,33155,Automatic,2018.0,1086,68.0,20.3,First Owner
Chennai,City V MT AVN,819999.9999999999,Comprehensive,Petrol,5,72465,Manual,2019.0,1497,116.3,16.8,First Owner
Chennai,Verna SX IVT,1450000.0,Comprehensive,Petrol,5,11000,Automatic,2023.0,1497,113.18,19.6,First Owner
Chennai,Brio 1.2 S MT,405000.0,Comprehensive,Petrol,5,59618,Manual,2017.0,1198,86.8,18.5,First Owner
Chennai,Grand i10 1.2 Kappa Sportz BSIV,469000.00000000006,Zero Dep,Petrol,5,48304,Manual,2018.0,1197,81.86,18.9,First Owner
Chennai,Creta 1.6 VTVT SX Plus,650000.0,Expired,Petrol,5,50000,Manual,2016.0,1591,121.3,13.0,First Owner
Chennai,Punch Accomplished AMT,800000.0,Expired,Petrol,5,20000,Automatic,2023.0,1199,86.63,18.8,First Owner
Gurgaon,A6 35 TDI Technology,1480000.0,Expired,Diesel,5,71000,Automatic,2015.0,1968,174.33,19.12,First Owner
Chennai,City 1.5 V MT Exclusive,690000.0,Expired,Petrol,5,50276,Manual,2016.0,1497,81.8,17.0,First Owner
Chennai,Ertiga VXI ABS,625000.0,Expired,Petrol,7,60000,Manual,2013.0,1373,93.7,16.02,First Owner
Gurgaon,Q3 35 TDI Quattro Premium Plus,2089999.9999999998,Expired,Diesel,5,60800,Automatic,2019.0,1968,181.0,19.12,First Owner
Chennai,Ciaz AT ZXi,499000.0,Comprehensive,Petrol,5,95934,Automatic,2016.0,1373,91.1,19.12,Second Owner
Chennai,Venue SX Opt Turbo,850000.0,Expired,Petrol,5,50000,Manual,2021.0,998,118.35,18.27,First Owner
Chennai,Gloster Savvy 6-Str,2900000.0,Comprehensive,Diesel,6,76046,Automatic,2020.0,1996,215.01,12.4,First Owner
Chennai,KWID Climber 1.0 AMT Opt,434000.0,Zero Dep,Petrol,5,42761,Automatic,2021.0,999,67.0,22.0,First Owner
Chennai,Amaze VX CVT BSVI,869999.9999999999,Expired,Petrol,5,20000,Automatic,2022.0,1199,88.5,18.3,First Owner
Chennai,Swift Dzire VXI,700000.0,Comprehensive,Petrol,5,22000,Manual,2023.0,1197,88.5,22.41,First Owner
Chennai,XUV500 W11 FWD Diesel,1250000.0,Comprehensive,Diesel,7,125000,Manual,2018.0,2179,152.87,15.1,Second Owner
Chennai,City ZX MT,963000.0000000001,Zero Dep,Petrol,5,69280,Manual,2021.0,1498,119.35,18.6,First Owner
Chennai,Ertiga ZXI Plus Petrol,900000.0,Expired,Petrol,7,20000,Manual,2019.0,1462,103.0,19.34,First Owner
Chennai,i20 1.2 Magna Executive,473000.00000000006,Expired,Petrol,5,60000,Manual,2018.0,1197,81.83,18.6,First Owner
Chennai,Etios Liva V,200000.0,Expired,Petrol,5,30000,Manual,2016.0,1197,78.9,17.71,First Owner
Chennai,Venue S Turbo BSIV,800000.0,Comprehensive,Petrol,5,32000,Manual,2019.0,998,118.35,18.27,First Owner
Chennai,KWID CLIMBER AMT BSVI,503000.0,Zero Dep,Petrol,5,19397,Automatic,2022.0,999,67.06,22.3,First Owner
Chennai,i10 Sportz 1.2 AT,260000.0,Expired,Petrol,5,70819,Automatic,2010.0,1197,78.9,16.95,Second Owner
Chennai,i20 Active 1.2 S,450000.0,Expired,Petrol,5,90000,Manual,2015.0,1197,81.86,17.19,Second Owner
Chennai,Alto 800 VXI,285000.0,Expired,Petrol,5,57173,Manual,2018.0,796,47.3,24.7,First Owner
Chennai,Outlander 2.4,375000.0,Expired,Petrol,5,150000,Automatic,2010.0,2360,81.8,11.3,Second Owner
Gurgaon,Kushaq 1.5 TSI Style 4 Airbags DSG,1250000.0,Expired,Petrol,5,36500,Automatic,2022.0,1498,147.51,17.7,First Owner
Chennai,Alto K10 VXI AGS Optional,380000.0,Comprehensive,Petrol,5,26800,Automatic,2018.0,998,67.1,23.95,First Owner
Chennai,KWID 1.0 RXT Opt,392000.0,Third Party,Petrol,5,38326,Manual,2021.0,999,67.0,21.74,First Owner
Chennai,Micra XV CVT,380000.0,Comprehensive,Petrol,5,60922,Automatic,2016.0,1198,75.94,19.15,Second Owner
Chennai,GLS 400d 4MATIC BSVI,11299999.999999998,Comprehensive,Diesel,7,52000,Automatic,2021.0,2925,325.86,19.12,First Owner
Chennai,i20 Asta 1.2,490000.00000000006,Comprehensive,Petrol,5,66213,Manual,2014.0,1197,81.83,18.6,First Owner
Chennai,Santro LS,50000.0,Expired,Petrol,5,80000,Manual,2018.0,999,81.8,19.12,Third Owner
Coimbatore,Alcazar 1.5 Signature (O) 7-Seater Diesel AT,1989999.9999999998,Comprehensive,Diesel,7,25900,Automatic,2022.0,1498,113.42,18.1,Second Owner
Chennai,Fortuner 4X2 Diesel,3600000.0,Expired,Diesel,7,30000,Manual,2023.0,2755,201.15,14.0,First Owner
Chennai,Magnite XL AMT,819999.9999999999,Expired,Petrol,5,10000,Automatic,2024.0,999,71.01,19.7,First Owner
Chennai,Polo Diesel Highline 1.2L,275000.0,Expired,Diesel,5,160000,Manual,2011.0,1199,73.9,22.07,Second Owner
Chennai,Sonet HTX Diesel Anniversary Edition,985000.0,Zero Dep,Diesel,5,36057,Manual,2022.0,1493,98.63,19.12,First Owner
Chennai,i20 Asta 1.2,553000.0,Zero Dep,Petrol,5,38980,Manual,2017.0,1197,81.83,18.6,First Owner
Chennai,Creta 1.6 SX Dual Tone,960000.0,Comprehensive,Petrol,5,19000,Manual,2019.0,1591,121.3,15.8,Second Owner
Chennai,Grand i10 1.2 Kappa Asta,445000.0,Comprehensive,Petrol,5,35811,Manual,2017.0,1197,81.86,18.9,Second Owner
Chennai,Kiger RXT AMT Opt,915000.0,Expired,Petrol,5,10000,Automatic,2024.0,999,71.0,19.03,First Owner
Chennai,Fortuner 4X4 Diesel AT,4600000.0,Comprehensive,Diesel,7,15000,Automatic,2023.0,2755,201.15,12.0,First Owner
Chennai,Wagon R VXI,375000.0,Comprehensive,Petrol,5,78000,Manual,2016.0,998,67.05,21.79,First Owner
Chennai,S Cross Delta DDiS 200 SH,690000.0,Comprehensive,Diesel,5,83500,Manual,2017.0,1248,88.5,25.1,First Owner
Chennai,Etios GD SP,750000.0,Expired,Diesel,5,150000,Manual,2012.0,1197,81.8,23.59,Second Owner
Chennai,Sonet GTX Plus Turbo iMT BSVI,1070000.0,Expired,Petrol,5,50000,Manual,2021.0,998,118.36,18.2,First Owner
Chennai,Thar LX 4WD Convert Top AT BSVI,1450000.0,Comprehensive,Petrol,4,40000,Automatic,2021.0,1997,150.0,15.2,First Owner
Chennai,Swift Dzire AMT ZDI Plus,595000.0,Expired,Diesel,5,120000,Automatic,2017.0,1248,74.02,28.4,First Owner
Chennai,Amaze VX i-VTEC,675000.0,Comprehensive,Petrol,5,70000,Manual,2018.0,1198,86.7,17.8,First Owner
Chennai,i20 Sportz 1.2,491000.0,Comprehensive,Petrol,5,38474,Manual,2016.0,1197,81.83,18.6,First Owner
Chennai,i20 1.4 CRDi Magna,365000.0,Comprehensive,Diesel,5,76258,Manual,2012.0,1396,81.8,21.9,First Owner
Chennai,Triber RXZ BSVI,650000.0,Comprehensive,Petrol,7,35000,Manual,2021.0,999,71.01,20.0,First Owner
Chennai,Ecosport 1.5 Ti VCT AT Titanium BSIV,527000.0,Comprehensive,Petrol,5,25358,Automatic,2016.0,1499,110.4,15.63,Second Owner
Chennai,Amaze S Petrol,325000.0,Comprehensive,Petrol,5,89953,Manual,2014.0,1199,88.76,18.6,First Owner
Chennai,Ciaz Delta BSVI,725000.0,Comprehensive,Petrol,5,30417,Manual,2018.0,1462,103.25,20.65,First Owner
Chennai,Tucson Signature Diesel 4WD AT BSVI,3500000.0,Comprehensive,Diesel,5,20000,Automatic,2023.0,1997,183.72,19.12,First Owner
Chennai,City i-VTEC VX,650000.0,Expired,Petrol,5,120000,Manual,2018.0,1497,117.6,17.4,Second Owner
Chennai,Verna VTVT 1.6 SX,768000.0,Comprehensive,Petrol,5,56590,Manual,2019.0,1591,121.3,17.0,First Owner
Chennai,Xylo D4,450000.0,Expired,Diesel,7,102030,Manual,2014.0,2489,93.7,14.95,Second Owner
Chennai,Ecosport 1.5 Petrol Titanium Plus AT BSIV,750000.0,Comprehensive,Petrol,5,56000,Automatic,2018.0,1497,121.36,14.8,First Owner
Chennai,Kushaq 1.0 TSI Style 4 Airbags AT,1270000.0,Zero Dep,Petrol,5,49836,Automatic,2022.0,999,113.98,17.2,First Owner
Chennai,1 Series 118d Sport Line,1150000.0,Expired,Diesel,5,50000,Automatic,2014.0,1995,143.0,19.12,Third Owner
Chennai,Baleno Zeta,591000.0,Third Party,Petrol,5,56392,Manual,2021.0,1197,81.8,21.01,Second Owner
Chennai,City i VTEC CVT SV,615000.0,Expired,Petrol,5,90000,Automatic,2015.0,1497,117.3,18.0,First Owner
Chennai,Figo Diesel EXI,340000.0,Comprehensive,Diesel,5,50000,Manual,2015.0,1399,68.05,20.0,First Owner
Chennai,Sonet HTX Diesel BSVI,1095000.0,Comprehensive,Diesel,5,18000,Manual,2021.0,1493,98.63,18.4,First Owner
Chennai,Altroz XZA DCT BSVI,739000.0,Comprehensive,Petrol,5,34232,Automatic,2022.0,1199,86.83,18.5,First Owner
Chennai,KWID RXT Optional,250000.0,Expired,Petrol,5,60000,Manual,2016.0,799,53.3,25.17,First Owner
Chennai,Vento Diesel Comfortline,450000.0,Expired,Diesel,5,80000,Manual,2014.0,1598,103.6,20.54,Second Owner
Chennai,Celerio VXI AMT,408000.0,Comprehensive,Petrol,5,79541,Automatic,2018.0,998,65.71,26.68,First Owner
Chennai,Aveo U-VA 1.2,90000.0,Expired,Petrol,5,40000,Manual,2008.0,1150,81.8,14.7,Third Owner
Chennai,Venue SX,1050000.0,Comprehensive,Petrol,5,16000,Manual,2023.0,1197,82.0,20.36,First Owner
Chennai,Venue SX Opt Diesel BSVI,1290000.0,Comprehensive,Diesel,5,42000,Manual,2023.0,1493,113.45,18.0,First Owner
Gurgaon,Yaris VX CVT BSIV,750000.0,Expired,Petrol,5,55000,Automatic,2018.0,1496,105.5,17.8,First Owner
Chennai,Venue SX Opt iMT,925000.0,Comprehensive,Petrol,5,13500,Manual,2021.0,998,118.35,18.0,First Owner
Chennai,City ZX CVT,890000.0,Comprehensive,Petrol,5,60134,Automatic,2017.0,1497,117.6,17.4,First Owner
Chennai,Alto 800 LXI,288000.0,Comprehensive,Petrol,5,53140,Manual,2017.0,796,47.33,22.05,First Owner
Chennai,i10 Era 1.1 iTech SE,295000.0,Expired,Petrol,5,60239,Manual,2014.0,1086,68.05,19.81,Second Owner
Chennai,KUV 100 NXT G80 K4 Plus,367000.0,Comprehensive,Petrol,6,61561,Manual,2017.0,1198,82.0,18.15,First Owner
Chennai,Octavia 2.0 TDI AT L K,1939999.9999999998,Comprehensive,Diesel,5,58000,Automatic,2017.0,1968,141.0,19.5,First Owner
Chennai,Alto K10 VXI AMT,345000.0,Comprehensive,Petrol,5,39500,Automatic,2015.0,998,67.05,23.95,Second Owner
Chennai,Seltos Anniversary Edition D,1250000.0,Expired,Diesel,5,26000,Manual,2021.0,1493,113.4,20.8,First Owner
Chennai,i20 Sportz Plus,579000.0,Zero Dep,Petrol,5,72000,Manual,2020.0,1197,81.86,18.6,First Owner
Chennai,Baleno Zeta,612000.0,Expired,Petrol,5,40170,Manual,2020.0,1197,81.8,21.01,Second Owner
Chennai,Bolero Neo N10 R BSVI,1150000.0,Comprehensive,Diesel,7,40000,Manual,2023.0,1493,100.0,17.29,First Owner
Chennai,Fortuner 2.8 2WD MT BSIV,2700000.0,Expired,Diesel,7,137297,Manual,2018.0,2755,174.5,14.24,Second Owner
Chennai,Creta 1.6 SX,1275000.0,Comprehensive,Petrol,5,37000,Manual,2020.0,1591,121.3,15.8,First Owner
Gurgaon,A4 2.0 TDI Premium Plus,890000.0,Expired,Diesel,5,68000,Automatic,2014.0,1968,174.33,17.11,First Owner
Chennai,Jazz 1.2 V i VTEC,390000.0,Expired,Petrol,5,132000,Manual,2015.0,1199,88.7,18.7,Second Owner
Chennai,Alto 800 LXI,260000.0,Expired,Petrol,5,40000,Manual,2014.0,796,47.3,22.74,First Owner
Chennai,Triber RXZ BSIV,620000.0,Expired,Petrol,7,40000,Manual,2019.0,999,72.0,20.0,First Owner
Chennai,City VX MT,825000.0,Comprehensive,Petrol,5,54000,Manual,2018.0,1497,117.6,17.4,First Owner
Chennai,Baleno Alpha CVT,925000.0,Comprehensive,Petrol,5,5000,Automatic,2022.0,1197,81.8,19.56,First Owner
Chennai,Amaze E i-VTEC,459999.99999999994,Expired,Petrol,5,50000,Manual,2018.0,1198,86.7,17.8,First Owner
Chennai,GLA Class 200 CDI 4MATIC,1650000.0,Comprehensive,Diesel,5,85000,Automatic,2014.0,2143,134.1,19.12,First Owner
Chennai,Ertiga BSIV ZXI Plus,802999.9999999999,Comprehensive,Petrol,7,56013,Manual,2016.0,1373,91.1,17.5,First Owner
Chennai,Cruze LTZ,590000.0,Expired,Diesel,5,80000,Manual,2015.0,1998,163.7,17.9,Second Owner
Chennai,Creta SX Opt Diesel AT,1775000.0,Comprehensive,Diesel,5,23000,Automatic,2022.0,1493,113.45,14.0,First Owner
Chennai,RediGO AMT 1.0 T Option,322000.0,Comprehensive,Petrol,5,29779,Automatic,2018.0,999,67.0,22.5,First Owner
Chennai,Swift LXI Optional-O,545000.0,Comprehensive,Petrol,5,35256,Manual,2017.0,1197,83.11,20.4,First Owner
Chennai,Seltos HTK Plus AT D,1625000.0,Comprehensive,Diesel,5,20000,Automatic,2022.0,1493,113.42,17.8,First Owner
Chennai,Duster 85PS Diesel RxZ,650000.0,Expired,Diesel,5,50000,Manual,2016.0,1461,83.8,19.87,First Owner
Noida,Alcazar 1.5 Signature (O) 7-Seater Diesel AT,2345000.0,Comprehensive,Diesel,7,2101,Automatic,2024.0,1197,81.8,19.12,First Owner
Faridabad,Baleno Sigma,495000.0,Comprehensive,Petrol,5,50000,Manual,2020.0,1197,81.8,21.01,First Owner
Gurgaon,Compass Trailhawk 2.0 4X4,2100000.0,Expired,Diesel,5,50000,Automatic,2022.0,1998,167.67,19.12,Second Owner
Gurgaon,EQB 350 4Matic,6000000.0,Expired,Electric,7,9030,Automatic,2023.0,1197,81.8,19.12,First Owner
New Delhi,Macan Standard,7975000.0,Expired,Petrol,5,19526,Automatic,2024.0,1984,261.49,19.12,First Owner
New Delhi,Grand Vitara Zeta Plus Hybrid CVT BSVI,1689999.9999999998,Expired,Petrol,5,20000,Automatic,2022.0,1197,81.8,19.12,First Owner
Gurgaon,Mustang V8,8300000.0,Comprehensive,Petrol,4,9197,Automatic,2018.0,4951,395.0,13.0,First Owner
New Delhi,A-Class Limousine A 200 BSVI,4175000.0,Expired,Petrol,5,15321,Automatic,2024.0,1332,160.92,19.12,Second Owner
New Delhi,Q5 Technology,5190000.0,Comprehensive,Petrol,5,8500,Automatic,2022.0,1984,245.59,19.12,First Owner
New Delhi,Xcent 1.2 Kappa S,296000.0,Comprehensive,Petrol,5,55000,Manual,2015.0,1197,82.0,19.1,First Owner
New Delhi,Brio 1.2 S MT,385000.0,Comprehensive,Petrol,5,37085,Manual,2018.0,1198,86.8,18.5,First Owner
New Delhi,Creta SX IVT,1625000.0,Comprehensive,Petrol,5,12000,Automatic,2023.0,1497,113.18,14.0,First Owner
Ghaziabad,Ertiga CNG VXI,949000.0,Comprehensive,CNG,7,54000,Manual,2021.0,1197,81.8,19.12,First Owner
New Delhi,Carens Luxury Plus iMT BSVI,1735000.0000000002,Comprehensive,Petrol,7,7800,Automatic,2023.0,1482,157.81,19.12,First Owner
New Delhi,i20 Magna 1.2,484999.99999999994,Comprehensive,Petrol,5,46000,Manual,2017.0,1197,81.8,19.12,First Owner
New Delhi,Q8 Celebration Edition BSVI,7975000.0,Expired,Petrol,5,33212,Automatic,2021.0,2995,335.25,19.12,Second Owner
New Delhi,i20 1.2 Magna Executive,515000.00000000006,Third Party,Petrol,5,55000,Manual,2018.0,1197,81.83,18.6,First Owner
Gurgaon,iX xDrive40,8800000.0,Expired,Electric,5,18515,Automatic,2023.0,1197,321.84,19.12,First Owner
Noida,Creta 1.6 VTVT AT SX Plus,775000.0,Comprehensive,Petrol,5,41014,Automatic,2016.0,1591,121.3,13.0,Second Owner
New Delhi,GLS 400d 4MATIC BSVI,9575000.0,Expired,Diesel,7,53212,Automatic,2021.0,2925,325.86,19.12,First Owner
